risk_id,assessment_date_key,event_count,total_net_loss,avg_net_loss,impact_score,probability_score_1_5,control_effectiveness,inherent_risk_score,residual_risk_score
RISK-021,20230701,3,501713.35,167237.78333333333,3,3,0.5955307262569832,9,5.44
RISK-021,20230801,2,271340.35,135670.175,3,2,0.5955307262569832,6,3.63
RISK-021,20230901,1,2793.65,2793.65,2,1,0.5955307262569832,2,1.21
RISK-021,20231001,1,9165.81,9165.81,2,1,0.5955307262569832,2,1.21
RISK-021,20231101,2,61411.29,30705.645,3,2,0.5955307262569832,6,3.63
RISK-021,20231201,2,11027.470000000001,5513.735000000001,2,2,0.5955307262569832,4,2.42
RISK-021,20240101,2,1759472.71,879736.355,4,2,0.5955307262569832,8,4.84
RISK-021,20240201,2,35565.39,17782.695,2,2,0.5955307262569832,4,2.42
RISK-021,20240301,3,75779.94,25259.98,3,3,0.5955307262569832,9,5.44
RISK-021,20240401,1,3690.24,3690.24,2,1,0.5955307262569832,2,1.21
RISK-021,20240501,5,1055380.0699999998,211076.01399999997,3,4,0.5955307262569832,12,7.25
RISK-021,20240601,1,956957.81,956957.81,4,1,0.5955307262569832,4,2.42
RISK-022,20190101,3,52741.93,17580.643333333333,2,3,0.5677725118483412,6,3.79
RISK-022,20190201,5,1241550.18,248310.036,4,4,0.5677725118483412,16,10.12
RISK-022,20190301,3,70778.43,23592.809999999998,3,3,0.5677725118483412,9,5.69
RISK-022,20190401,1,16938.86,16938.86,2,1,0.5677725118483412,2,1.26
RISK-022,20190501,4,74244.48000000001,18561.120000000003,2,3,0.5677725118483412,6,3.79
RISK-022,20190601,3,166336.12,55445.37333333333,3,3,0.5677725118483412,9,5.69
RISK-022,20190701,4,52432.32,13108.08,2,3,0.5677725118483412,6,3.79
RISK-022,20190801,10,211807.28,21180.728,3,5,0.5677725118483412,15,9.48
RISK-022,20190901,3,1606213.8199999998,535404.6066666666,4,3,0.5677725118483412,12,7.59
RISK-022,20191001,3,309080.62,103026.87333333334,3,3,0.5677725118483412,9,5.69
RISK-022,20191101,5,27363.96,5472.7919999999995,2,4,0.5677725118483412,8,5.06
RISK-022,20191201,4,44674.8,11168.7,2,3,0.5677725118483412,6,3.79
RISK-022,20200101,1,15154.94,15154.94,2,1,0.5677725118483412,2,1.26
RISK-022,20200201,2,13900.689999999999,6950.344999999999,2,2,0.5677725118483412,4,2.53
RISK-022,20200301,9,1224373.1400000001,136041.46000000002,3,5,0.5677725118483412,15,9.48
RISK-022,20200401,2,22028.93,11014.465,2,2,0.5677725118483412,4,2.53
RISK-022,20200501,3,14098.12,4699.373333333334,2,3,0.5677725118483412,6,3.79
RISK-022,20200601,6,258458.06,43076.34333333333,3,4,0.5677725118483412,12,7.59
RISK-022,20200701,3,108615.64,36205.21333333333,3,3,0.5677725118483412,9,5.69
RISK-022,20200801,3,69217.26000000001,23072.420000000002,3,3,0.5677725118483412,9,5.69
RISK-022,20200901,3,63228.93000000001,21076.31,3,3,0.5677725118483412,9,5.69
RISK-022,20201001,1,7189.32,7189.32,2,1,0.5677725118483412,2,1.26
RISK-022,20201101,3,104475.6,34825.200000000004,3,3,0.5677725118483412,9,5.69
RISK-022,20201201,1,39638.51,39638.51,3,1,0.5677725118483412,3,1.9
RISK-022,20210101,2,52945.94,26472.97,3,2,0.5677725118483412,6,3.79
RISK-022,20210201,2,132917.08000000002,66458.54000000001,3,2,0.5677725118483412,6,3.79
RISK-022,20210301,3,37453.7,12484.566666666666,2,3,0.5677725118483412,6,3.79
RISK-022,20210501,3,35115.25,11705.083333333334,2,3,0.5677725118483412,6,3.79
RISK-022,20210601,3,16000.329999999998,5333.443333333333,2,3,0.5677725118483412,6,3.79
RISK-022,20210701,2,4053.47,2026.735,2,2,0.5677725118483412,4,2.53
RISK-022,20210801,5,101150.95,20230.19,3,4,0.5677725118483412,12,7.59
RISK-022,20210901,4,2500134.61,625033.6525,4,3,0.5677725118483412,12,7.59
RISK-022,20211001,3,53540.04,17846.68,2,3,0.5677725118483412,6,3.79
RISK-022,20211101,2,48785.57,24392.785,3,2,0.5677725118483412,6,3.79
RISK-022,20211201,8,157728.34999999998,19716.043749999997,3,5,0.5677725118483412,15,9.48
RISK-022,20220101,6,149688.84,24948.14,3,4,0.5677725118483412,12,7.59
RISK-022,20220201,4,35878.35,8969.5875,2,3,0.5677725118483412,6,3.79
RISK-022,20220301,4,95505.57,23876.3925,3,3,0.5677725118483412,9,5.69
RISK-022,20220401,2,10190.73,5095.365,2,2,0.5677725118483412,4,2.53
RISK-022,20220501,3,1567087.81,522362.60333333333,4,3,0.5677725118483412,12,7.59
RISK-022,20220601,2,25651.260000000002,12825.630000000001,2,2,0.5677725118483412,4,2.53
RISK-022,20220701,2,42614.11,21307.055,3,2,0.5677725118483412,6,3.79
RISK-022,20220801,3,24669.45,8223.15,2,3,0.5677725118483412,6,3.79
RISK-022,20221101,1,82232.67,82232.67,3,1,0.5677725118483412,3,1.9
RISK-022,20221201,6,75679.63,12613.271666666667,2,4,0.5677725118483412,8,5.06
RISK-022,20230101,6,204785.26,34130.87666666667,3,4,0.5677725118483412,12,7.59
RISK-022,20230201,2,63739.71,31869.855,3,2,0.5677725118483412,6,3.79
RISK-022,20230401,3,38184.49,12728.163333333332,2,3,0.5677725118483412,6,3.79
RISK-022,20230501,4,36002.57,9000.6425,2,3,0.5677725118483412,6,3.79
RISK-022,20230601,4,51372.87,12843.2175,2,3,0.5677725118483412,6,3.79
RISK-022,20230701,2,27328.84,13664.42,2,2,0.5677725118483412,4,2.53
RISK-022,20230801,8,65267.14,8158.3925,2,5,0.5677725118483412,10,6.32
RISK-022,20230901,2,190178.73,95089.365,3,2,0.5677725118483412,6,3.79
RISK-022,20231001,2,14794.189999999999,7397.094999999999,2,2,0.5677725118483412,4,2.53
RISK-022,20231101,3,1378177.36,459392.45333333337,4,3,0.5677725118483412,12,7.59
RISK-022,20231201,5,50485.13,10097.026,2,4,0.5677725118483412,8,5.06
RISK-022,20240101,3,14585.3,4861.766666666666,2,3,0.5677725118483412,6,3.79
RISK-022,20240301,3,32373.16,10791.053333333333,2,3,0.5677725118483412,6,3.79
RISK-022,20240401,2,29339.210000000003,14669.605000000001,2,2,0.5677725118483412,4,2.53
RISK-022,20240501,4,73100.59999999999,18275.149999999998,2,3,0.5677725118483412,6,3.79
RISK-022,20240601,3,137360.03999999998,45786.67999999999,3,3,0.5677725118483412,9,5.69
RISK-023,20190101,4,220021.96000000002,55005.490000000005,3,3,0.5731958762886598,9,5.64
RISK-023,20190201,1,114539.68,114539.68,3,1,0.5731958762886598,3,1.88
RISK-023,20190301,3,49638.57,16546.19,2,3,0.5731958762886598,6,3.76
RISK-023,20190401,1,14386.83,14386.83,2,1,0.5731958762886598,2,1.25
RISK-023,20190501,2,48070.520000000004,24035.260000000002,3,2,0.5731958762886598,6,3.76
RISK-023,20190601,3,583131.98,194377.32666666666,3,3,0.5731958762886598,9,5.64
RISK-023,20190701,5,508248.48,101649.696,3,4,0.5731958762886598,12,7.52
RISK-023,20190801,2,221817.54,110908.77,3,2,0.5731958762886598,6,3.76
RISK-023,20190901,7,107115.15000000001,15302.164285714287,2,4,0.5731958762886598,8,5.01
RISK-023,20191001,3,147724.59,49241.53,3,3,0.5731958762886598,9,5.64
RISK-023,20191101,4,158489.43,39622.3575,3,3,0.5731958762886598,9,5.64
RISK-023,20191201,2,41955.75,20977.875,3,2,0.5731958762886598,6,3.76
RISK-023,20200101,2,10399.52,5199.76,2,2,0.5731958762886598,4,2.51
RISK-023,20200201,1,510.98,510.98,1,1,0.5731958762886598,1,0.63
RISK-023,20200301,5,189844.56,37968.912,3,4,0.5731958762886598,12,7.52
RISK-023,20200401,1,19076.43,19076.43,2,1,0.5731958762886598,2,1.25
RISK-023,20200501,2,27114.690000000002,13557.345000000001,2,2,0.5731958762886598,4,2.51
RISK-023,20200601,5,33097.42,6619.4839999999995,2,4,0.5731958762886598,8,5.01
RISK-023,20200701,3,191819.51,63939.83666666667,3,3,0.5731958762886598,9,5.64
RISK-023,20200801,5,308091.12,61618.224,3,4,0.5731958762886598,12,7.52
RISK-023,20200901,1,9225.75,9225.75,2,1,0.5731958762886598,2,1.25
RISK-023,20201001,4,969318.68,242329.67,4,3,0.5731958762886598,12,7.52
RISK-023,20201101,5,36253.74,7250.748,2,4,0.5731958762886598,8,5.01
RISK-023,20201201,1,4250.08,4250.08,2,1,0.5731958762886598,2,1.25
RISK-023,20210101,5,79000.76,15800.151999999998,2,4,0.5731958762886598,8,5.01
RISK-023,20210201,1,346579.08,346579.08,4,1,0.5731958762886598,4,2.51
RISK-023,20210301,4,129485.01999999999,32371.254999999997,3,3,0.5731958762886598,9,5.64
RISK-023,20210401,4,115847.93000000001,28961.982500000002,3,3,0.5731958762886598,9,5.64
RISK-023,20210501,2,76167.14,38083.57,3,2,0.5731958762886598,6,3.76
RISK-023,20210601,3,11235.09,3745.03,2,3,0.5731958762886598,6,3.76
RISK-023,20210701,4,5594341.1,1398585.275,4,3,0.5731958762886598,12,7.52
RISK-023,20210801,3,23347.11,7782.37,2,3,0.5731958762886598,6,3.76
RISK-023,20210901,2,122197.41,61098.705,3,2,0.5731958762886598,6,3.76
RISK-023,20211001,6,25300.56,4216.76,2,4,0.5731958762886598,8,5.01
RISK-023,20211101,2,443467.26999999996,221733.63499999998,4,2,0.5731958762886598,8,5.01
RISK-023,20220101,2,1633235.05,816617.525,4,2,0.5731958762886598,8,5.01
RISK-023,20220201,3,73116.03,24372.01,3,3,0.5731958762886598,9,5.64
RISK-023,20220301,3,938138.04,312712.68,4,3,0.5731958762886598,12,7.52
RISK-023,20220501,2,121941.08,60970.54,3,2,0.5731958762886598,6,3.76
RISK-023,20220601,1,47737.67,47737.67,3,1,0.5731958762886598,3,1.88
RISK-023,20220701,4,2341155.6799999997,585288.9199999999,4,3,0.5731958762886598,12,7.52
RISK-023,20220801,4,498894.16,124723.54,3,3,0.5731958762886598,9,5.64
RISK-023,20220901,2,896902.3200000001,448451.16000000003,4,2,0.5731958762886598,8,5.01
RISK-023,20221001,5,76794.70999999999,15358.942,2,4,0.5731958762886598,8,5.01
RISK-023,20221101,3,71759.22,23919.74,3,3,0.5731958762886598,9,5.64
RISK-023,20221201,5,541275.0900000001,108255.01800000001,3,4,0.5731958762886598,12,7.52
RISK-023,20230101,4,40033.270000000004,10008.317500000001,2,3,0.5731958762886598,6,3.76
RISK-023,20230201,3,771712.17,257237.39,4,3,0.5731958762886598,12,7.52
RISK-023,20230301,2,522663.25,261331.625,4,2,0.5731958762886598,8,5.01
RISK-023,20230501,7,1096304.22,156614.88857142857,3,4,0.5731958762886598,12,7.52
RISK-023,20230601,6,176279.68,29379.946666666667,3,4,0.5731958762886598,12,7.52
RISK-023,20230801,2,8095.37,4047.685,2,2,0.5731958762886598,4,2.51
RISK-023,20230901,3,113026.10999999999,37675.369999999995,3,3,0.5731958762886598,9,5.64
RISK-023,20231001,4,784072.9299999999,196018.23249999998,3,3,0.5731958762886598,9,5.64
RISK-023,20231101,3,25995.41,8665.136666666667,2,3,0.5731958762886598,6,3.76
RISK-023,20231201,3,70782.65,23594.216666666664,3,3,0.5731958762886598,9,5.64
RISK-023,20240101,3,1189870.3900000001,396623.4633333334,4,3,0.5731958762886598,12,7.52
RISK-023,20240201,3,532115.44,177371.81333333332,3,3,0.5731958762886598,9,5.64
RISK-023,20240301,3,90969.20000000001,30323.06666666667,3,3,0.5731958762886598,9,5.64
RISK-023,20240401,5,218602.91,43720.582,3,4,0.5731958762886598,12,7.52
RISK-023,20240601,1,2411.64,2411.64,2,1,0.5731958762886598,2,1.25
RISK-024,20190101,4,37602.39,9400.5975,2,3,0.5757575757575757,6,3.75
RISK-024,20190201,3,135746.21,45248.736666666664,3,3,0.5757575757575757,9,5.62
RISK-024,20190301,4,199358.07,49839.5175,3,3,0.5757575757575757,9,5.62
RISK-024,20190401,3,40330.93,13443.643333333333,2,3,0.5757575757575757,6,3.75
RISK-024,20190701,1,7183.84,7183.84,2,1,0.5757575757575757,2,1.25
RISK-024,20190801,4,176229.07,44057.2675,3,3,0.5757575757575757,9,5.62
RISK-024,20190901,3,91130.83,30376.943333333333,3,3,0.5757575757575757,9,5.62
RISK-024,20191001,5,33312.18,6662.436,2,4,0.5757575757575757,8,4.99
RISK-024,20191101,1,7181.09,7181.09,2,1,0.5757575757575757,2,1.25
RISK-024,20191201,1,948348.24,948348.24,4,1,0.5757575757575757,4,2.5
RISK-024,20200101,3,16670.98,5556.993333333333,2,3,0.5757575757575757,6,3.75
RISK-024,20200201,1,140409.44,140409.44,3,1,0.5757575757575757,3,1.87
RISK-024,20200301,3,12835.86,4278.62,2,3,0.5757575757575757,6,3.75
RISK-024,20200401,2,1046714.76,523357.38,4,2,0.5757575757575757,8,4.99
RISK-024,20200501,1,33556.05,33556.05,3,1,0.5757575757575757,3,1.87
RISK-024,20200601,3,28112.28,9370.76,2,3,0.5757575757575757,6,3.75
RISK-024,20200701,2,12770.46,6385.23,2,2,0.5757575757575757,4,2.5
RISK-024,20200801,3,1888397.6,629465.8666666667,4,3,0.5757575757575757,12,7.49
RISK-024,20200901,4,77489.65000000001,19372.412500000002,2,3,0.5757575757575757,6,3.75
RISK-024,20201001,3,532492.36,177497.45333333334,3,3,0.5757575757575757,9,5.62
RISK-024,20201101,2,23343.64,11671.82,2,2,0.5757575757575757,4,2.5
RISK-024,20201201,4,1144306.41,286076.6025,4,3,0.5757575757575757,12,7.49
RISK-024,20210101,2,21560.43,10780.215,2,2,0.5757575757575757,4,2.5
RISK-024,20210201,1,57079.78,57079.78,3,1,0.5757575757575757,3,1.87
RISK-024,20210301,2,137126.06,68563.03,3,2,0.5757575757575757,6,3.75
RISK-024,20210401,5,166013.28000000003,33202.656,3,4,0.5757575757575757,12,7.49
RISK-024,20210501,2,47910.5,23955.25,3,2,0.5757575757575757,6,3.75
RISK-024,20210601,1,456550.06,456550.06,4,1,0.5757575757575757,4,2.5
RISK-024,20210701,6,2627296.41,437882.73500000004,4,4,0.5757575757575757,16,9.99
RISK-024,20210801,2,1204042.84,602021.42,4,2,0.5757575757575757,8,4.99
RISK-024,20210901,4,1080652.9700000002,270163.24250000005,4,3,0.5757575757575757,12,7.49
RISK-024,20211001,5,1086869.72,217373.944,3,4,0.5757575757575757,12,7.49
RISK-024,20211101,6,1656421.29,276070.215,4,4,0.5757575757575757,16,9.99
RISK-024,20211201,3,30705.39,10235.13,2,3,0.5757575757575757,6,3.75
RISK-024,20220101,3,999638.6,333212.86666666664,4,3,0.5757575757575757,12,7.49
RISK-024,20220201,2,26584.780000000002,13292.390000000001,2,2,0.5757575757575757,4,2.5
RISK-024,20220301,3,4404856.319999999,1468285.4399999997,4,3,0.5757575757575757,12,7.49
RISK-024,20220401,4,140829.86,35207.465,3,3,0.5757575757575757,9,5.62
RISK-024,20220501,4,30189.82,7547.455,2,3,0.5757575757575757,6,3.75
RISK-024,20220701,4,63808.28,15952.07,2,3,0.5757575757575757,6,3.75
RISK-024,20220801,1,4304.45,4304.45,2,1,0.5757575757575757,2,1.25
RISK-024,20220901,6,244302.16,40717.026666666665,3,4,0.5757575757575757,12,7.49
RISK-024,20221001,2,61098.64,30549.32,3,2,0.5757575757575757,6,3.75
RISK-024,20221101,4,1379519.96,344879.99,4,3,0.5757575757575757,12,7.49
RISK-024,20221201,1,10119.28,10119.28,2,1,0.5757575757575757,2,1.25
RISK-024,20230101,4,610022.5000000001,152505.62500000003,3,3,0.5757575757575757,9,5.62
RISK-024,20230201,4,277410.86,69352.715,3,3,0.5757575757575757,9,5.62
RISK-024,20230301,6,469257.3,78209.55,3,4,0.5757575757575757,12,7.49
RISK-024,20230401,3,143577.33,47859.10999999999,3,3,0.5757575757575757,9,5.62
RISK-024,20230501,4,104949.57,26237.3925,3,3,0.5757575757575757,9,5.62
RISK-024,20230601,5,1969090.3399999999,393818.06799999997,4,4,0.5757575757575757,16,9.99
RISK-024,20230701,4,115154.61,28788.6525,3,3,0.5757575757575757,9,5.62
RISK-024,20230801,3,206857.87999999998,68952.62666666666,3,3,0.5757575757575757,9,5.62
RISK-024,20230901,1,4569.87,4569.87,2,1,0.5757575757575757,2,1.25
RISK-024,20231001,4,63890.380000000005,15972.595000000001,2,3,0.5757575757575757,6,3.75
RISK-024,20231101,2,84744.85,42372.425,3,2,0.5757575757575757,6,3.75
RISK-024,20231201,4,884509.55,221127.3875,4,3,0.5757575757575757,12,7.49
RISK-024,20240101,4,1561672.31,390418.0775,4,3,0.5757575757575757,12,7.49
RISK-024,20240201,3,237542.30000000002,79180.76666666668,3,3,0.5757575757575757,9,5.62
RISK-024,20240301,3,90778.91,30259.63666666667,3,3,0.5757575757575757,9,5.62
RISK-024,20240401,3,163065.37,54355.12333333333,3,3,0.5757575757575757,9,5.62
RISK-024,20240501,3,73562.51999999999,24520.839999999997,3,3,0.5757575757575757,9,5.62
RISK-024,20240601,5,103823.9,20764.78,3,4,0.5757575757575757,12,7.49
RISK-025,20190201,3,47128.27,15709.423333333332,2,3,0.578021978021978,6,3.73
RISK-025,20190301,3,59906.83,19968.943333333333,3,3,0.578021978021978,9,5.6
RISK-025,20190401,6,2607412.46,434568.74333333335,4,4,0.578021978021978,16,9.95
RISK-025,20190501,5,323392.36,64678.471999999994,3,4,0.578021978021978,12,7.46
RISK-025,20190601,5,528261.15,105652.23000000001,3,4,0.578021978021978,12,7.46
RISK-025,20190901,4,123300.46999999999,30825.117499999997,3,3,0.578021978021978,9,5.6
RISK-025,20191001,5,1915705.55,383141.11,4,4,0.578021978021978,16,9.95
RISK-025,20191101,3,25553.7,8517.9,2,3,0.578021978021978,6,3.73
RISK-025,20191201,2,79691.88,39845.94,3,2,0.578021978021978,6,3.73
RISK-025,20200101,4,349129.32,87282.33,3,3,0.578021978021978,9,5.6
RISK-025,20200201,2,967419.3500000001,483709.67500000005,4,2,0.578021978021978,8,4.98
RISK-025,20200301,1,5321.0,5321.0,2,1,0.578021978021978,2,1.24
RISK-025,20200401,5,1291279.4300000002,258255.88600000003,4,4,0.578021978021978,16,9.95
RISK-025,20200501,2,4521.88,2260.94,2,2,0.578021978021978,4,2.49
RISK-025,20200601,3,9546.92,3182.306666666667,2,3,0.578021978021978,6,3.73
RISK-025,20200701,3,533502.96,177834.31999999998,3,3,0.578021978021978,9,5.6
RISK-025,20200801,5,24645.58,4929.116,2,4,0.578021978021978,8,4.98
RISK-025,20200901,1,15357.58,15357.58,2,1,0.578021978021978,2,1.24
RISK-025,20201001,5,43522.61,8704.522,2,4,0.578021978021978,8,4.98
RISK-025,20201201,1,672034.82,672034.82,4,1,0.578021978021978,4,2.49
RISK-025,20210101,2,2847028.0300000003,1423514.0150000001,4,2,0.578021978021978,8,4.98
RISK-025,20210201,3,1830103.36,610034.4533333334,4,3,0.578021978021978,12,7.46
RISK-025,20210301,1,418034.42,418034.42,4,1,0.578021978021978,4,2.49
RISK-025,20210401,3,341652.15,113884.05,3,3,0.578021978021978,9,5.6
RISK-025,20210501,2,296355.56,148177.78,3,2,0.578021978021978,6,3.73
RISK-025,20210601,9,394903.62,43878.18,3,5,0.578021978021978,15,9.33
RISK-025,20210701,3,12891.79,4297.263333333333,2,3,0.578021978021978,6,3.73
RISK-025,20210801,4,84542.14,21135.535,3,3,0.578021978021978,9,5.6
RISK-025,20210901,4,40147.08,10036.77,2,3,0.578021978021978,6,3.73
RISK-025,20211001,1,2365.16,2365.16,2,1,0.578021978021978,2,1.24
RISK-025,20211101,3,38946.52,12982.173333333332,2,3,0.578021978021978,6,3.73
RISK-025,20211201,1,5945.3,5945.3,2,1,0.578021978021978,2,1.24
RISK-025,20220101,3,54254.67,18084.89,2,3,0.578021978021978,6,3.73
RISK-025,20220201,1,50617.27,50617.27,3,1,0.578021978021978,3,1.87
RISK-025,20220301,1,8645.1,8645.1,2,1,0.578021978021978,2,1.24
RISK-025,20220501,3,24362.51,8120.836666666666,2,3,0.578021978021978,6,3.73
RISK-025,20220601,5,212834.94,42566.988,3,4,0.578021978021978,12,7.46
RISK-025,20220701,3,840808.1,280269.36666666664,4,3,0.578021978021978,12,7.46
RISK-025,20220801,2,748926.74,374463.37,4,2,0.578021978021978,8,4.98
RISK-025,20220901,2,467599.12,233799.56,4,2,0.578021978021978,8,4.98
RISK-025,20221001,5,146109.65,29221.93,3,4,0.578021978021978,12,7.46
RISK-025,20221101,3,187524.50999999998,62508.16999999999,3,3,0.578021978021978,9,5.6
RISK-025,20221201,1,3926.99,3926.99,2,1,0.578021978021978,2,1.24
RISK-025,20230101,2,53193.03999999999,26596.519999999997,3,2,0.578021978021978,6,3.73
RISK-025,20230201,4,72900.37,18225.0925,2,3,0.578021978021978,6,3.73
RISK-025,20230301,4,54204.2,13551.05,2,3,0.578021978021978,6,3.73
RISK-025,20230401,2,6445.75,3222.875,2,2,0.578021978021978,4,2.49
RISK-025,20230501,5,448237.26000000007,89647.45200000002,3,4,0.578021978021978,12,7.46
RISK-025,20230601,4,74108.54,18527.135,2,3,0.578021978021978,6,3.73
RISK-025,20230701,1,372011.67,372011.67,4,1,0.578021978021978,4,2.49
RISK-025,20230801,3,6864.11,2288.0366666666664,2,3,0.578021978021978,6,3.73
RISK-025,20230901,1,54809.95,54809.95,3,1,0.578021978021978,3,1.87
RISK-025,20231001,2,163459.07,81729.535,3,2,0.578021978021978,6,3.73
RISK-025,20231101,1,9524.16,9524.16,2,1,0.578021978021978,2,1.24
RISK-025,20231201,5,77452.76000000001,15490.552000000001,2,4,0.578021978021978,8,4.98
RISK-025,20240101,3,250369.00999999998,83456.33666666666,3,3,0.578021978021978,9,5.6
RISK-025,20240201,1,166530.2,166530.2,3,1,0.578021978021978,3,1.87
RISK-025,20240301,3,163462.06,54487.35333333333,3,3,0.578021978021978,9,5.6
RISK-025,20240401,6,1046656.77,174442.795,3,4,0.578021978021978,12,7.46
RISK-025,20240501,2,16768261.85,8384130.925,5,2,0.578021978021978,10,6.22
